,repo_id
38,53470058
39,54196562
40,52281097
41,53484128
42,52416024
43,52620689
44,53658916
45,53852217
46,53727443
47,52972040
48,54042888
49,53070669
50,52399084
51,52202078
52,53181781
53,52166318
55,51984907
56,52388936
58,52239778
59,54037831
60,54169542
61,52919185
63,54028550
64,52387566
65,52306093
66,53050679
67,52235863
68,52625187
69,53002500
70,53926669
71,53075062
72,52718947
73,53437883
74,51980133
75,54235978
76,53326638
77,54174487
78,54157745
80,53815800
81,52257359
82,52485554
83,52315498
84,53107015
85,52328864
86,53594712
87,51976873
88,52688729
89,52858934
90,52290986
91,54019567
92,54083056
93,52463436
94,53649790
95,52198411
96,53196727
97,53069739
98,52686906
99,52778095
0,54067496
1,52336170
2,53227823
3,53026007
4,52956576
5,53195607
6,52374465
7,53828867
8,53947448
9,52500726
10,52675266
11,52086848
12,53567831
13,52362283
14,53024331
15,52154883
16,53719912
17,52611992
18,53015440
19,53357165
20,53202632
21,54202645
22,53962572
23,52336682
24,53413732
25,52902041
26,52933992
27,52419887
28,53787748
29,53892821
30,53702741
31,53660512
32,53287294
33,52610792
34,52721935
36,52130448
37,52483636
38,53312799
39,52194223
40,53489414
41,52249404
42,52062216
43,54070316
44,54026160
45,54112995
46,54134648
47,54134929
48,53157091
49,52421490
50,52837199
52,53580942
53,52757772
54,52105582
55,52174376
56,54054280
57,54220787
58,52297470
59,52511164
60,53165563
61,52659978
62,52253872
63,52861982
64,53486170
65,53068772
66,53213638
67,52749778
68,53708628
70,53892530
71,53134524
72,53725270
73,53631941
75,52158034
76,52391345
77,53779438
78,53086223
80,52189464
81,52517928
82,52109154
83,52401069
84,52820283
85,53492012
86,53176693
87,54169012
88,53168118
89,52399196
90,52408896
91,53544881
92,53645306
93,52097572
94,53165424
95,53762062
96,52760966
97,53689844
98,52177563
99,52352502
0,53072932
1,53335377
2,52816813
3,53090095
4,52639431
5,53823007
6,53458583
7,53501487
8,52369582
9,52100074
10,52889504
11,52828277
12,52149556
13,52962717
14,53532164
15,54110163
16,52913447
17,53198060
19,53532653
20,53167354
21,53863652
22,53934589
23,52062770
24,53520751
25,52360528
26,52591891
27,52163294
28,54206141
29,53920706
30,53350594
31,52157133
32,52438264
33,52398104
34,53296769
35,52714235
36,52005675
37,54098613
38,52741645
39,52092723
40,53812024
41,53017956
42,54013870
43,52948527
44,53010152
45,53231728
46,52424092
47,51978855
48,51998619
49,53281569
50,54168745
51,52772664
52,52967537
53,53632218
54,53529232
55,53350076
56,53974081
57,52417751
58,52688711
59,53439249
60,52231273
61,53269886
62,52403010
63,53995405
64,53054126
65,54223557
66,53591356
67,52113498
68,52614115
69,52540978
70,54114675
71,53682360
72,53763442
73,53570186
74,52254098
75,53228960
76,52243005
77,53865089
78,53572304
79,54176333
80,54067765
81,52479110
82,52355782
83,53301931
84,53377762
85,52220834
86,53005363
87,53095913
88,52649994
89,54207693
90,53729213
91,52065533
92,53876605
93,52936573
94,53407565
95,53571491
96,53989992
97,52432717
98,54077760
99,52476024
0,52205239
1,54233042
2,52597579
3,52471268
4,53979932
5,53741291
6,53224023
7,52787676
8,52402635
9,51975896
10,52806887
11,54206743
12,53470749
13,54025448
14,53730967
15,54108808
16,53240762
17,54203418
18,54092165
19,54130838
20,52695789
21,52959300
22,52381244
23,53809534
24,53169469
25,52668939
26,53146432
27,53197186
28,52921085
29,53223127
30,52178177
31,52535525
32,53534608
33,53724841
34,52434944
35,52999075
36,52046102
37,53145746
38,52371227
39,52885678
40,54204088
41,52138952
42,51980075
43,52246015
44,53072235
45,53106055
46,53813096
47,52091215
48,52459254
49,52974725
50,53557809
51,53348496
52,52265673
53,52914664
54,52077181
55,52551742
56,52802601
57,52038305
58,52940375
59,52647298
60,52746107
61,53636425
62,52478526
63,53811835
64,54134553
65,52044090
66,53509151
67,52572503
68,53452784
69,53174680
70,53226204
71,52752934
72,53250405
73,53336394
75,53733334
76,53025317
77,52149903
78,52198834
79,52922224
80,53510031
81,52872551
82,52539402
83,53490666
84,52297082
85,53260127
86,52475524
87,54211786
88,53707112
89,52303175
90,53242546
91,53596673
92,53834543
93,52773885
94,52682796
95,52218122
96,52728902
97,54186687
98,53899640
99,52045969
0,52008680
1,53853819
2,52008254
3,52758915
4,53225975
5,53189104
6,54148103
7,53532906
8,51996311
9,52998963
10,52248762
11,53585550
12,53145263
13,54110853
14,53449230
15,53375815
16,53385124
17,52525121
18,52528564
19,53300270
20,53359881
21,54104331
22,53438555
23,54229782
24,53038727
25,53915326
26,53872599
27,52350829
28,53565741
29,53657320
30,52507898
31,52610815
32,52074917
33,52670007
34,52485976
35,52866953
36,53956264
37,53604685
38,53881287
39,52730042
40,52127094
41,52981889
42,53983614
43,52289083
44,53583925
45,53180953
46,52292052
47,53069723
48,53641788
49,52515510
50,53090840
51,52433014
52,53043669
53,52196919
54,53226087
55,53500039
56,53015381
57,53382737
58,53230798
59,52717962
60,54102389
61,52369057
62,53438969
63,52235511
64,53823204
65,53317394
66,53666875
67,53450233
68,53542200
69,53276649
70,53005545
71,52757808
72,52939020
73,52699738
74,52209041
75,52228398
76,52976500
77,53157951
78,53702307
79,52068652
80,52423834
81,53316778
82,53438825
83,53941799
84,53147748
85,54104666
86,54228900
87,52738862
88,53664805
89,52434652
91,52892915
92,52172681
93,54125376
94,52958059
95,52656189
96,52993320
97,52325751
98,53344710
99,53342309
0,53740171
1,52209201
2,52178628
3,52087159
4,52136436
5,53004827
6,52747288
7,52651198
8,53610222
9,53394820
10,52453202
11,52969605
12,53319578
13,52561042
15,52468564
16,52996556
17,54171945
18,52519674
19,53571920
20,53928710
21,53585263
22,52507650
23,53290260
24,52059117
25,53959698
26,53587540
27,53542825
28,52563517
29,52028299
30,52039831
31,53002035
32,52920670
33,52194129
34,51999300
35,53810395
36,53642603
37,52080199
38,52210197
39,52501530
40,52885382
41,52348005
42,53881262
43,53813875
44,54018195
45,52451631
46,52458695
47,53418460
48,53932753
49,53383316
50,54015382
51,53708547
52,53224813
53,52005269
54,52604357
55,53450215
56,52085304
57,53274023
58,52290611
59,53403719
60,52973029
61,53012444
62,53760811
63,53653617
64,52063115
66,52407853
67,53330330
68,53835104
69,52771805
70,52397738
71,53153004
72,53571923
73,53245985
74,53736749
75,53921300
76,54200586
77,53234634
78,52437972
79,53231300
80,53816910
81,53438383
82,53376532
83,54019093
85,54174805
86,53506509
87,52315545
88,54136960
89,52602716
90,53355130
91,52018048
92,53281407
94,54227280
95,52793390
96,52151902
97,53164545
98,52238733
99,52733318
0,54221620
1,53400930
2,52293122
3,52012685
4,53642344
5,53788968
6,52207966
7,53262356
8,53068978
9,52003250
11,53139847
12,53589074
13,53860290
14,53276801
15,53860729
16,53418103
17,53904800
18,53688234
19,52217515
20,52261575
21,52147500
22,53253009
23,52372859
24,53563041
25,53670537
26,53897790
27,53609297
28,52790283
29,52642735
30,54053303
31,52204024
32,52557178
33,52120555
34,54019172
35,52558133
36,53190399
37,54141883
38,52561298
39,53821266
40,53699894
41,53264791
42,53923774
43,52134209
44,54081841
45,52738025
46,53423042
47,53399437
48,54098506
49,53360812
50,53810227
51,53722662
52,53715736
53,54161619
54,52228766
55,52090005
56,53864762
57,52149189
58,53112155
59,53356506
60,52797236
61,53327149
62,52555253
63,52361896
64,54120925
65,52133265
66,52364316
67,53407278
68,54019137
69,53046882
71,52094928
72,53515393
73,52623877
74,53189162
75,54120985
76,54219055
77,52934665
78,53071356
79,54010156
80,52462859
81,52033222
82,52750674
83,53073750
84,53408865
85,53537944
86,53394044
87,53266169
88,52585365
89,52098417
90,53168959
91,52529997
92,53915395
93,54108630
94,52039869
95,52969280
96,53320454
97,52479456
99,53558433
0,52703965
1,53774727
2,52641298
3,53513600
4,52876215
5,52121702
6,52780292
7,52833549
8,52704868
9,52485518
10,52216487
11,53510592
12,54082431
13,52832467
14,52097965
15,52324684
16,54068794
17,53953906
18,52655046
19,51976434
20,52630878
21,52353919
22,53574454
23,52110639
24,52247436
25,52437365
26,53724568
27,52477843
28,52259751
29,53578815
30,52944543
31,53326300
33,52266678
34,53506703
35,53674829
36,52518351
37,53635581
38,53849214
39,52313415
40,54062804
41,53556341
42,52159291
43,53743957
44,53293854
45,52731535
46,53612484
47,52368046
49,52088453
50,53914628
51,53907505
52,52638367
53,52870009
54,54225669
55,53499652
56,53985669
57,52294511
58,52565309
59,53823013
60,52213183
61,54157717
62,52138990
63,52780146
64,53261275
65,52784082
66,53572479
67,53745133
68,53905995
69,53592224
70,52342663
71,53929191
72,52051244
73,52089638
74,53541250
75,53009618
76,52809943
77,53923713
78,53946881
79,52729310
80,52479161
81,53465900
82,53781012
83,52463825
84,53497288
85,52468872
86,52452814
87,53163741
88,52740970
89,54207451
90,52113942
91,53439419
92,53852086
93,52641701
94,52573785
95,52688024
96,52445730
97,53919868
98,54071506
99,52494384
0,52796596
1,52728517
2,53228513
3,53548867
4,52760178
5,53912913
6,52581991
7,52837350
8,54119417
9,52899913
10,53108710
11,54160369
12,52598117
13,52701428
14,51979142
15,53953564
16,52993349
17,53434551
18,52418406
19,52400453
20,53717060
21,54070348
22,52094077
24,52153460
25,52665794
26,53729332
27,52111486
28,53077133
29,53414649
30,53990033
31,52334681
32,53549881
33,52533029
34,52575367
35,53683331
36,52676216
37,53212116
38,52548266
39,53703716
40,54192943
41,52413187
42,54003907
43,53546797
44,53352663
45,52271086
46,54003178
47,52671170
48,53977862
49,52380933
50,52888013
51,53139743
52,52476585
53,53569659
54,54152306
55,52175332
56,53274254
57,52812449
58,53072850
59,52609477
60,53181233
62,53373718
63,52595285
64,53041939
65,53330104
66,53524489
67,52802137
68,52139178
70,53987953
71,52397656
72,52316552
73,52437699
74,53725050
76,52717265
77,53286541
78,52903285
79,53625981
80,52028102
81,53611430
83,52373826
84,53143022
85,53678733
86,53295528
87,52478762
88,52845542
89,54198643
90,52287518
91,53496384
92,52963974
93,52099893
94,52333038
95,53002916
96,52686509
97,53664587
98,53054571
99,52999353
0,50509038
1,50929545
2,51653707
4,50595995
5,51748164
6,51877342
7,51957972
8,51881900
9,51849448
10,51822900
11,50904062
12,51597255
13,50890490
14,51034200
15,50134679
16,50103594
18,50287089
19,50466883
20,51599678
21,51218577
22,51560804
23,51495095
24,50871827
25,50658348
26,51520994
27,50752218
28,51146888
29,50256505
30,51774308
31,50747051
32,51365170
33,50935135
34,50851062
35,50275122
36,50452992
37,50699822
38,50068968
39,50311129
40,50505381
41,50430906
42,50072601
43,49971716
44,51776144
45,51488922
46,51884313
47,50789062
48,50786102
49,51928115
50,50026609
51,49943003
52,49956239
53,50120168
54,50212014
56,51790640
57,50828401
58,51151854
60,50873694
62,50766692
63,50350612
64,51028622
65,51535348
66,50878409
67,50709289
68,51574714
69,50648131
70,50242467
71,50503337
72,50170523
73,50866587
74,51720838
75,51102454
77,50430793
78,50124651
79,51175385
80,51087763
81,51944122
82,51317928
83,51128117
84,50138207
85,50886103
86,49965834
87,50502722
88,50446093
89,50652296
90,51951684
91,50342871
92,50314272
93,50406281
94,50421896
95,50666427
96,51868419
97,50015933
98,50367153
99,50338739
0,50015870
1,51868512
2,51150423
3,50579137
4,50931595
5,51193481
6,49929141
7,51565031
8,50217432
9,50180080
10,50308013
11,50881543
12,50427941
13,50104855
14,50588279
15,50391565
16,50051577
17,50065276
18,51226341
19,50513248
20,50807992
21,50390810
22,50998549
23,50779487
24,51871948
25,51411119
26,51128292
27,50303742
28,51856893
29,50932420
30,51631996
31,50823700
32,50232872
34,51469384
35,50854861
36,51842613
37,50050684
38,50523480
39,49955805
40,50053426
41,51412087
42,51928105
43,51418308
44,51509229
45,51848594
46,50256173
47,50693243
48,50858987
49,50664533
50,51942466
51,51252688
52,51372294
53,50042812
54,50623939
55,50614511
56,50171583
57,51809658
58,50783022
59,50136236
60,51920422
61,51617133
62,50145227
63,50939267
64,50069260
65,51853670
66,51201448
67,50928657
68,51601219
69,51380926
70,50434312
72,50878334
73,49971398
74,50867388
75,51347754
76,51558722
77,51825615
78,50613079
79,50771002
80,50016629
81,50551440
82,50094573
83,51939969
84,49982894
85,50379801
86,51258783
87,51222914
88,51716140
89,50691433
90,51029140
91,50153761
92,51628502
93,50760112
94,49950892
95,51881243
96,51660909
97,50838193
98,51032779
99,50739914
0,50105377
1,51018480
2,51590465
3,51330008
4,50431234
5,51133897
6,51500264
7,51914168
8,51590027
9,50827402
10,51714563
11,51824096
12,51618531
13,50921204
14,50712001
15,50111242
16,51585194
17,51743519
18,51378661
19,51205322
20,51065539
21,50781184
22,50062960
23,50016300
24,51818353
25,50841902
26,51461443
27,51354171
28,51095980
29,50348739
30,50831482
31,51917284
32,50160722
33,51602897
34,51178497
35,51290886
36,51452284
37,50147626
38,50839842
39,50251650
40,50664847
41,50805908
42,50164862
43,51274025
44,50278280
45,51212772
46,50021806
47,51212044
48,51698588
49,50923054
50,50104322
51,50145604
52,50266775
53,50779051
54,50310041
55,50288993
56,49915127
57,51647503
58,50885114
59,50627190
60,51585025
61,50766862
62,50382195
63,50454115
64,50292540
65,50523838
66,50191323
67,50498764
68,51906163
69,51259445
70,51621439
71,50290651
72,51246079
73,51153480
74,51523222
75,50611782
76,50359589
77,51864257
78,50467109
79,50017823
80,51557651
81,51324555
82,51639150
83,51791112
84,51587285
85,51838451
86,51167461
87,51706293
88,50678055
89,49917641
90,51759518
91,50609699
92,50788937
93,51264433
94,51874990
95,51526306
96,50584057
97,51616937
98,50443839
99,51087045
0,50743319
1,50773343
2,50923517
3,50900883
4,49959573
5,51955396
6,51580739
7,50186755
8,50920302
9,51649450
10,51847923
11,51943465
12,50477409
13,50183837
14,51904411
15,51181628
16,50512269
17,51176484
18,49966266
19,50792060
20,51357142
21,51211578
22,50453438
23,51855621
24,50815206
25,50689895
26,51076434
27,51108844
28,51534048
30,50935584
31,50748100
32,51714036
33,51709269
34,51715682
35,50619532
36,51489705
37,50442716
38,50785215
39,51836662
40,50732024
41,50513711
42,50470519
45,51326890
46,51866073
47,50108427
48,51614852
49,50109558
50,51806307
51,50003252
52,51061207
53,51285855
54,50922537
55,51929678
56,50350487
57,51440200
58,50801160
59,50776012
60,51222207
61,51608635
62,50079761
63,50994503
64,51028776
65,51140595
66,50178670
67,51803248
68,50159087
69,51203222
70,50730594
71,51824558
72,51575209
73,50555657
74,50076320
75,51265921
76,50791398
77,51059169
78,50332743
79,51600689
80,51447378
81,50656012
82,51936272
83,50448750
84,50748548
85,50853146
86,50183464
87,50082028
88,51257700
89,51878224
90,51175837
91,50564390
92,51307684
93,50854255
94,51633710
95,51308247
96,51379724
97,51127840
98,51244465
99,50326499
0,50113798
1,51000883
2,50088708
3,50869350
4,50201125
5,51057530
6,51373146
7,51102589
8,51676689
9,51234206
11,51477170
12,51530537
13,50594903
14,51146686
15,51573202
16,51932497
17,50647758
18,51581743
19,51149109
20,50017567
21,51375723
22,51734191
23,51849992
24,50559149
25,50111129
26,50117541
27,51549787
28,50759720
29,49987899
30,50500453
31,51630413
32,50984587
33,50910317
34,50284527
35,50803413
36,51318050
38,51677573
39,51663552
40,51862419
41,51449151
42,50505359
43,51772813
44,50598560
45,51615674
47,50796430
48,50346213
49,51142424
50,50268076
51,50229376
52,51828400
53,50309940
54,51664233
55,50846534
56,51187168
57,51718129
58,50031642
59,51452550
60,51136947
61,51028464
62,50530905
64,50301926
65,51753449
66,50657780
67,50209589
68,50282317
70,51022036
71,51836791
72,51149563
73,51087300
74,49938057
75,49993072
76,50595490
77,51317785
78,50805794
79,51403771
80,51123863
81,50465020
82,50557564
83,50051265
84,51683847
85,50010840
86,50381679
87,50030717
88,51395791
89,51335219
90,51596935
91,51948728
92,50395048
93,51703085
94,50196007
95,50593863
96,50540271
97,51649183
99,51485921
0,50382913
1,51762935
2,50933608
3,51680410
6,51463932
7,51105681
8,51627527
9,50878274
10,50060758
11,51304839
12,50389314
13,50897188
15,51069619
16,51112125
17,50937576
18,50977510
19,51114355
20,51195004
21,51170343
22,51035986
23,51299992
24,51671739
25,50910760
26,50168441
27,50733841
28,50549285
29,51558817
30,51611475
31,51824275
32,51505507
33,50983296
34,51270640
35,49957759
36,51893146
37,51832622
38,50434086
39,50691256
40,51783079
41,50242195
42,51610561
43,51098245
44,51787274
45,51664660
46,49972872
47,51343648
48,49985834
49,50545904
50,50310215
51,50510542
52,50865171
53,50265391
54,50846963
55,50515605
56,51544111
57,51239675
58,51013344
59,51219489
60,50940412
61,50846532
62,51501484
63,50221949
64,51422970
65,50420265
66,50316587
67,51542576
68,51766231
69,51435286
70,50249732
71,51603986
72,49952452
73,51683259
74,50500363
75,51859514
76,50253279
77,51211721
78,50641891
79,51742805
80,51460283
81,50676845
82,50967691
83,51261018
84,50719109
85,50270656
86,50529792
87,51076752
88,50762054
89,50260246
90,50836808
91,50408202
92,51218092
93,51306669
94,50534484
95,51085353
96,50518866
97,50377284
98,51361383
99,50190181
1,51290556
2,51460205
3,51208810
4,51251756
5,51514713
6,50546100
7,50319078
8,50154622
9,50309641
10,50853352
11,51374959
12,50372579
13,51378912
14,51347483
15,51744743
16,49928541
17,50626122
18,51335674
19,51804455
20,51843932
21,51375389
22,50932056
23,51149629
25,50807781
27,49970948
28,50276322
29,51027872
30,50506296
31,50617569
32,51959444
33,50352794
34,51371657
36,51800865
37,51836251
38,51604489
39,51883559
40,51084696
41,51046310
42,51643776
43,51434039
44,51023093
45,51494031
46,50413737
47,50169238
48,51076475
49,51782469
50,50483112
51,50536929
52,50657250
53,51711511
54,51438252
55,50010792
56,50185071
57,51690174
58,50267027
59,51199027
61,50388098
62,50579660
63,50450913
64,49917087
65,50031466
66,51286510
67,50239525
68,50431147
69,51497732
70,50821684
71,50962266
72,51711153
73,51717220
74,51568020
75,51614414
76,50166384
77,51201593
78,49943777
79,50863031
80,51168236
81,50634144
82,51395539
83,50533629
84,50591651
85,50280447
86,49990200
87,49981593
88,50077902
89,51301477
90,51784714
91,50328795
92,51148769
94,50475089
95,51603709
96,50019267
97,51748373
98,51207806
99,50881948
0,51280469
1,50009661
2,51628166
3,51579745
4,51555511
5,51090112
6,49932212
7,51490769
8,50744362
9,51585028
10,50905707
11,51206172
12,50238353
13,51959969
14,50633227
15,50823059
16,51703465
18,51548301
19,50772098
20,51401149
21,51484169
22,50397640
23,50152020
25,51964225
26,49969958
27,51756569
28,50379538
29,51223709
30,51421388
31,51170143
32,51648022
33,51668428
34,51016365
35,51745188
36,50235305
37,50324184
38,50690011
39,50154829
40,51039211
41,49963435
42,50361890
43,50204809
44,51748145
45,50834123
46,51467271
47,51663051
48,50688509
49,51373993
50,50135427
51,49985083
52,50354664
53,50095521
54,51211236
55,51329315
56,50404245
57,50760479
58,50203056
59,50752523
60,50785566
61,51390783
62,50727542
63,51840115
64,51579377
65,50900807
66,50839476
67,51392248
68,50019628
69,51226819
70,49993598
71,50727662
72,51890841
73,51265027
74,50602479
75,51587308
76,50352758
77,50397162
78,51127816
79,50211321
80,50314715
81,50898953
82,51000172
83,51550203
84,50083292
86,50126380
87,51235390
88,51358917
89,49946504
90,50767329
91,51295915
92,51510815
93,50886227
94,51574672
95,51946338
96,51286954
97,50975373
98,51432059
99,51418726
0,51141789
1,51248110
2,51960890
3,49929867
4,50697819
5,50615969
6,51216328
7,51571636
8,50431975
9,50834806
10,51574752
11,50612429
12,50261635
13,50388837
14,51951031
15,51835216
17,51206425
18,51653533
19,50591665
20,51649838
21,51124830
22,50965776
23,50119000
24,50260378
25,51374946
26,51680517
27,50125353
28,49983523
29,51545497
30,51861148
31,50348325
32,51544954
33,50670558
34,51178496
35,51517811
36,51930975
37,51334498
38,51666838
39,50726230
40,51494812
41,51054811
42,51789846
43,50586079
44,51726765
45,51676390
46,51582691
47,50448254
48,51799993
49,50934482
50,51439426
51,51434937
52,50229657
53,51870645
54,51464063
55,50676126
56,50692313
57,50323934
58,51688289
59,50232641
60,51425098
61,51249683
62,50692237
63,50386300
64,50260646
65,49929700
66,51264625
67,50724825
68,51868790
69,50194210
70,51711024
71,51096091
72,50984331
73,51632098
74,51015576
75,51583215
76,51193176
77,50552500
78,51259458
79,51046703
80,51625787
81,51428483
82,51137843
83,51180222
84,50439614
85,51391613
86,51599578
87,50164162
88,51813614
89,50748718
90,50698320
91,50600903
92,51574196
93,50228663
94,51670620
95,50420941
96,51659966
97,50793078
98,50985726
99,51057049
0,51117837
1,49935814
2,51620087
3,50063252
4,50936918
5,50764285
6,50301368
7,51740069
8,51575541
9,51567632
10,51317975
11,51290852
12,51040886
13,50970509
15,51702566
16,51521617
17,50328557
18,51014761
19,51865749
20,51792345
21,51039722
22,50802162
23,51690353
24,50646767
25,51037508
26,51731516
27,51078774
28,50261113
29,50197071
30,51314087
31,51886700
32,50897577
33,50903853
34,50732993
35,50640230
36,50231898
37,51717338
38,51686583
39,51553740
40,50063599
41,51305798
42,50497794
43,50685592
44,51673050
45,51575388
46,51251187
47,50678076
48,51397392
49,51456837
50,50491257
51,50794193
52,50283333
53,50982412
54,51421127
55,51208777
56,51537990
57,51404334
58,50424582
59,51836040
60,49976939
61,51841561
62,50079006
63,50486764
64,50464877
65,50029685
66,50359688
67,51589487
68,50603581
69,50026729
70,51867244
71,51698014
73,50453027
74,50333152
75,51050954
76,50264464
77,50042529
78,50533956
79,50454366
80,51442999
81,50938823
82,51249728
83,51751006
84,51910101
85,51472663
86,51708138
87,50910586
88,50964855
89,50295498
90,50100181
91,50784834
92,50480849
93,51152570
94,51454060
95,51435363
96,50062076
97,51112487
98,50107469
99,50649061
0,48334620
1,48981108
2,49757149
3,49629758
4,49812876
5,49017301
6,49868572
7,48450890
8,48774011
9,49023461
10,49739568
11,49266317
12,49847340
13,48580784
14,49498691
15,48640271
16,48632150
17,48731762
18,49561693
19,48795808
20,48444307
21,48529952
22,49718926
23,48665816
24,48867865
25,48800150
26,48558973
27,49782335
28,49680087
29,49205589
30,49570801
31,48864569
32,48695632
33,48318463
34,48845452
35,48648919
36,49012402
37,49476439
38,49711295
39,48931715
40,48723585
41,48867496
42,49138136
43,48374604
44,48627497
45,49279264
46,49717628
47,48330955
48,49332564
49,48336359
50,48645206
51,48561859
52,49467194
53,49678725
54,48455076
55,48986877
56,48875168
57,48500293
58,49683712
59,49840695
60,49346479
61,49612312
62,48914921
63,48862138
64,49379111
65,48333277
66,48887219
67,49071628
68,48884757
69,49781558
70,49821345
71,49807993
72,49347065
73,49906747
74,48596026
75,48839256
76,49625143
77,49824938
78,48644756
79,49595882
80,49087722
81,49793905
82,48455353
83,49629650
84,49668732
85,49946915
86,48815512
87,49668793
88,49677221
89,49484767
90,48814140
91,49625915
92,48878012
93,49623857
94,49216350
95,49875712
96,49255807
97,49235898
98,48765233
99,49929845
0,49513984
1,49490064
2,49108010
3,49219563
4,48980797
5,49155565
6,48909149
7,48915648
8,49628949
9,49149711
10,48816272
11,49211781
12,48575011
13,48927113
14,49369087
15,49393735
16,49560488
17,49718324
18,48890559
19,48672072
20,49096526
21,49369657
22,49624920
23,49081383
24,48578663
25,48629548
26,48796978
27,49585777
28,48623188
30,49007766
31,49354306
32,48772309
33,49603154
34,49771457
35,48513637
36,48959917
37,49170352
38,48732631
39,48375467
40,48590737
41,48444621
42,49402562
43,48946088
44,49291126
45,49802325
46,49937104
47,48579011
48,49606914
49,48712232
50,48511980
51,48568932
52,49641503
53,49538107
54,48857738
55,48986645
56,48418299
57,49168991
58,49796837
59,49102139
60,49500172
61,48365978
62,49375860
63,48510326
64,48346094
65,48926589
66,48647518
67,49721545
68,48957387
69,48556322
70,48875035
71,49500469
72,48646031
73,48883527
74,49497615
75,48436158
76,48970672
77,48341825
78,48755516
79,49367690
80,48852449
81,49488857
82,49755610
83,49793044
84,49452790
85,48879317
86,49009419
87,48963178
88,48393885
89,49097028
90,48408846
91,49444975
92,49843406
93,49823644
94,49221554
95,48952203
96,49640937
97,48395777
98,49222030
99,49760627
0,49340436
1,48495460
2,48665526
3,49061152
4,48890127
6,48734227
7,48566823
8,49716558
9,49182336
10,49894750
11,48563772
12,48903126
13,48785075
14,48792479
15,49365360
16,48826860
17,49066559
18,49890205
19,49307090
20,49805378
21,49540605
22,49286762
23,48593389
24,49183425
25,48651688
26,49497555
27,49084653
28,49882502
29,48931491
31,48946720
32,49831422
33,49839933
34,48726881
35,49393594
36,49803678
37,49163455
38,48762121
39,49089031
40,49789398
41,49243817
43,49392107
44,48930183
45,49095751
46,48715872
47,49266325
48,49572402
49,48802727
51,48556792
52,48449012
53,48719426
54,49028366
55,49879146
56,49474871
57,49082126
58,48813718
59,49436845
60,49403193
61,48578953
62,48940367
63,49161665
64,48808774
65,49308403
66,48321453
67,48846863
68,49498388
69,48878550
70,48797830
71,48695882
72,48717012
73,48557767
74,49042494
75,49573214
76,48958724
77,49184963
78,48862123
79,49670042
80,48975855
81,48551869
82,49599279
83,49249476
84,49138858
85,49821212
86,49418869
88,49569030
89,49519618
90,48622497
91,49178366
92,49182585
93,48535088
94,49522999
95,49194544
96,48328336
99,49822880
0,48387834
1,49341381
2,49369560
3,48952972
4,49655531
5,49232294
6,48621290
7,48422316
8,49687766
9,48524100
10,49372957
11,49901260
12,48664751
13,49487324
14,49797105
15,48379314
16,48313563
17,48946272
18,49814260
19,49237664
20,48590692
21,48381519
22,48810034
23,49552986
24,49170112
25,48620602
26,48614547
27,48338482
28,49875395
29,49502978
30,48639394
31,48408618
32,48986406
33,49786913
34,48881188
36,49060450
37,49310909
38,49141552
39,48807501
40,49488320
41,49449044
42,49232237
43,49752126
44,49579832
45,49872918
46,48770092
47,48536275
48,48771796
49,48826242
50,48777958
51,48984640
52,48954362
53,48893747
54,48948549
56,49049489
57,49027972
58,49234103
59,48813421
60,49630454
61,49829223
62,49825653
63,48627033
64,48350445
65,49838339
66,48538407
67,48335903
68,48354554
69,48767758
70,48489428
71,48591385
72,49887101
73,48715261
74,48977314
75,48947744
77,49673410
78,49293983
79,49676797
80,48922277
81,49375110
82,49076502
83,48328962
84,48585577
85,48627717
86,49216041
87,49632068
88,48707064
89,48930350
90,48439573
91,49033437
92,48718277
93,49611526
94,49713435
95,49365749
96,49056626
97,48608593
98,48329262
99,49175511
0,48643803
2,48393969
3,49218112
4,49024044
5,48851079
6,49784931
7,48561238
8,49381222
9,48339213
10,49668010
11,49532737
12,49231585
13,48895258
14,48452730
15,49335097
16,48794124
17,48601274
18,48360316
19,49220434
20,49081452
21,49874274
22,48769014
23,48537110
24,48795958
25,48730923
26,48586961
27,48736330
28,49027475
29,49141977
30,48927464
31,48348376
32,49841915
33,49898057
34,48317380
35,48307533
36,49450576
37,49887139
38,49508963
39,49457045
40,48587299
41,49749986
42,48459862
43,49484896
44,49346811
45,48620108
46,49685024
47,49262169
48,49236493
49,49460915
50,48691155
51,49446422
52,48859994
53,48868731
54,48326506
55,49079753
56,48605254
57,48618430
58,48868779
59,49494744
60,48452806
61,48711175
62,49096595
63,49412155
64,48713776
65,48459680
66,49003299
67,49874547
68,48920504
69,49635815
70,49837047
71,48301993
72,49026001
73,48727295
74,48488845
75,48908220
76,48316972
77,49093275
78,48376311
79,49631024
80,49756349
81,49028899
82,49903861
83,49427038
84,48592816
85,48315861
86,48611868
87,49700043
88,49558150
89,49196038
90,48440059
91,48925901
92,49387840
93,49453848
94,48668159
95,48602203
96,48800079
97,48629694
98,49881334
99,48322726
0,49057179
1,48367458
2,49733563
3,49292182
4,49713226
5,49483982
6,49744895
7,49442839
8,48888882
9,49338618
10,48451272
11,49048973
12,49713521
13,48938806
14,49664313
15,49086766
16,49140340
17,49720538
19,48872103
20,48703494
21,48617298
22,49262514
23,49375893
24,49790653
25,48863804
26,49278117
27,49678037
28,48429033
29,49413144
30,49594702
31,48948614
32,49457881
33,48399308
34,48908029
35,48936116
36,48720062
37,48383829
38,49358855
39,48456638
40,48408702
